year,winner_name,loser_name
2016,Daniel Gimeno Traver,Adrian Mannarino
2016,Guido Pella,Adrian Ungur
2016,Marco Cecchinato,Marcos Baghdatis
2016,Damir Dzumhur,Marius Copil
2016,Illya Marchenko,Dudi Sela
2016,Paolo Lorenzi,Diego Sebastian Schwartzman
2016,Taro Daniel,Michael Linzer
2016,Lucas Pouille,Dusan Lajovic
2016,Nicolas Almagro,Pablo Carreno Busta
2016,Pablo Carreno Busta,Benoit Paire
2016,Nicolas Almagro,Nick Kyrgios
2016,Pablo Carreno Busta,Gilles Simon
2016,Benoit Paire,Guillermo Garcia Lopez
2016,Nicolas Almagro,Leonardo Mayer
2016,Nick Kyrgios,Borna Coric
2016,Gilles Simon,Paul Henri Mathieu
2016,Pablo Carreno Busta,Taro Daniel
2016,Benoit Paire,Kyle Edmund
2016,Guillermo Garcia Lopez,Stephane Robert
2016,Leonardo Mayer,Paolo Lorenzi
2016,Nicolas Almagro,Joao Sousa
2016,Borna Coric,Rogerio Dutra Silva
2016,Nick Kyrgios,Inigo Cervantes Huegun
2016,Paul Henri Mathieu,Gastao Elias
2016,Taro Daniel,Steven Diez
2016,Pablo Carreno Busta,Fernando Verdasco
2016,Kyle Edmund,Daniel Gimeno Traver
2016,Stephane Robert,Thomas Fabbiano
2016,Guillermo Garcia Lopez,Michael Berrer
2016,Leonardo Mayer,Pedro Sousa
2016,Paolo Lorenzi,Elias Ymer
2016,Nicolas Almagro,Frederico Ferreira Silva
2016,Borna Coric,Andrea Arnaboldi
2016,Rogerio Dutra Silva,Benjamin Becker
2016,Inigo Cervantes Huegun,Daniel Munoz De La Nava
2016,Diego Sebastian Schwartzman,Grigor Dimitrov
2016,Diego Sebastian Schwartzman,Federico Delbonis
2016,Grigor Dimitrov,Ivo Karlovic
2016,Diego Sebastian Schwartzman,Damir Dzumhur
2016,Federico Delbonis,Albert Ramos
2016,Ivo Karlovic,Marcel Granollers
2016,Grigor Dimitrov,Jiri Vesely
2016,Diego Sebastian Schwartzman,Bernard Tomic
2016,Damir Dzumhur,Illya Marchenko
2016,Federico Delbonis,Dudi Sela
2016,Albert Ramos,Karen Khachanov
2016,Marcel Granollers,Hyeon Chung
2016,Ivo Karlovic,Dusan Lajovic
2016,Jiri Vesely,Roberto Carballes Baena
2016,Grigor Dimitrov,Adrian Ungur
2016,Diego Sebastian Schwartzman,Facundo Bagnis
2016,Illya Marchenko,Maximo Gonzalez
2016,Damir Dzumhur,Teymuraz Gabashvili
2016,Dudi Sela,Andrey Rublev
2016,Karen Khachanov,Aljaz Bedene
2016,Albert Ramos,Adrian Mannarino
2016,Marcel Granollers,Cem Ilkel
2016,Hyeon Chung,Carlos Berlocq
2016,Dusan Lajovic,Renzo Olivo
2016,Jiri Vesely,Thiemo De Bakker
2016,Roberto Carballes Baena,Marsel Ilhan
2016,Adrian Ungur,Filip Krajinovic
2016,Philipp Kohlschreiber,Dominic Thiem
2016,Dominic Thiem,Alexander Zverev
2016,Philipp Kohlschreiber,Fabio Fognini
2016,Alexander Zverev,David Goffin
2016,Dominic Thiem,Ivan Dodig
2016,Philipp Kohlschreiber,Juan Martin Del Potro
2016,Fabio Fognini,Jozef Kovalik
2016,David Goffin,Victor Estrella
2016,Alexander Zverev,Lukas Rosol
2016,Dominic Thiem,Santiago Giraldo
2016,Ivan Dodig,Thomaz Bellucci
2016,Juan Martin Del Potro,Jan Lennard Struff
2016,Philipp Kohlschreiber,Florian Mayer
2016,Fabio Fognini,Mikhail Kukushkin
2016,Jozef Kovalik,Igor Sijsling
2016,Victor Estrella,Cedrik Marcel Stebe
2016,Lukas Rosol,Denis Istomin
2016,Alexander Zverev,Malek Jaziri
2016,Santiago Giraldo,Mischa Zverev
2016,Ivan Dodig,Ernests Gulbis
2016,Thomaz Bellucci,Mikhail Youzhny
2016,Jan Lennard Struff,Vasek Pospisil
2016,Juan Martin Del Potro,Dustin Brown
2016,Florian Mayer,Matthias Bachinger
2016,Fabio Fognini,Maximilian Marterer
2016,Mikhail Kukushkin,Evgeny Donskoy
2016,Igor Sijsling,Marco Cecchinato
2016,Novak Djokovic,Andy Murray
2016,Novak Djokovic,Kei Nishikori
2016,Andy Murray,Rafael Nadal
2016,Novak Djokovic,Milos Raonic
2016,Kei Nishikori,Nick Kyrgios
2016,Rafael Nadal,Joao Sousa
2016,Andy Murray,Tomas Berdych
2016,Novak Djokovic,Roberto Bautista Agut
2016,Milos Raonic,Jo Wilfried Tsonga
2016,Nick Kyrgios,Pablo Cuevas
2016,Kei Nishikori,Richard Gasquet
2016,Rafael Nadal,Sam Querrey
2016,Joao Sousa,Jack Sock
2016,Tomas Berdych,David Ferrer
2016,Andy Murray,Gilles Simon
2016,Novak Djokovic,Borna Coric
2016,Roberto Bautista Agut,Feliciano Lopez
2016,Milos Raonic,Alexandr Dolgopolov
2016,Jo Wilfried Tsonga,Albert Ramos
2016,Nick Kyrgios,Stanislas Wawrinka
2016,Pablo Cuevas,Gael Monfils
2016,Richard Gasquet,Fernando Verdasco
2016,Kei Nishikori,Fabio Fognini
2016,Rafael Nadal,Andrey Kuznetsov
2016,Sam Querrey,Lucas Pouille
2016,Jack Sock,Juan Martin Del Potro
2016,Joao Sousa,Marcel Granollers
2016,Tomas Berdych,Denis Istomin
2016,David Ferrer,Denis Kudla
2016,Gilles Simon,Pablo Carreno Busta
2016,Andy Murray,Radek Stepanek
2016,Borna Coric,Nicolas Almagro
2016,Feliciano Lopez,Leonardo Mayer
2016,Roberto Bautista Agut,Santiago Giraldo
2016,Milos Raonic,Thomaz Bellucci
2016,Alexandr Dolgopolov,Steve Johnson
2016,Albert Ramos,Jeremy Chardy
2016,Nick Kyrgios,Guido Pella
2016,Pablo Cuevas,Philipp Kohlschreiber
2016,Gael Monfils,Kevin Anderson
2016,Richard Gasquet,Roberto Carballes Baena
2016,Fernando Verdasco,Juan Monaco
2016,Fabio Fognini,Bernard Tomic
2016,Andrey Kuznetsov,Viktor Troicki
2016,Sam Querrey,Pierre Hugues Herbert
2016,Lucas Pouille,David Goffin
2016,Juan Martin Del Potro,Dominic Thiem
2016,Jack Sock,Benoit Paire
2016,Joao Sousa,Nicolas Mahut
2016,Denis Istomin,Teymuraz Gabashvili
2016,Denis Kudla,Ivo Karlovic
2016,David Ferrer,Guillermo Garcia Lopez
2016,Gilles Simon,Marcos Baghdatis
2016,Pablo Carreno Busta,Grigor Dimitrov
2016,Radek Stepanek,Vasek Pospisil
2016,Andy Murray,Novak Djokovic
2016,Novak Djokovic,Kei Nishikori
2016,Andy Murray,Lucas Pouille
2016,Novak Djokovic,Rafael Nadal
2016,Kei Nishikori,Dominic Thiem
2016,Lucas Pouille,Juan Monaco
2016,Andy Murray,David Goffin
2016,Novak Djokovic,Thomaz Bellucci
2016,Rafael Nadal,Nick Kyrgios
2016,Dominic Thiem,Roger Federer
2016,Kei Nishikori,Richard Gasquet
2016,Lucas Pouille,David Ferrer
2016,Juan Monaco,Stanislas Wawrinka
2016,David Goffin,Tomas Berdych
2016,Andy Murray,Jeremy Chardy
2016,Novak Djokovic,Stephane Robert
2016,Thomaz Bellucci,Nicolas Mahut
2016,Nick Kyrgios,Milos Raonic
2016,Rafael Nadal,Philipp Kohlschreiber
2016,Roger Federer,Alexander Zverev
2016,Dominic Thiem,Joao Sousa
2016,Richard Gasquet,Andreas Seppi
2016,Kei Nishikori,Viktor Troicki
2016,Lucas Pouille,Ernests Gulbis
2016,David Ferrer,Guillermo Garcia Lopez
2016,Juan Monaco,Kevin Anderson
2016,Stanislas Wawrinka,Benoit Paire
2016,Tomas Berdych,Albert Ramos
2016,David Goffin,Jack Sock
2016,Jeremy Chardy,Roberto Bautista Agut
2016,Andy Murray,Mikhail Kukushkin
2016,Stephane Robert,Aljaz Bedene
2016,Nicolas Mahut,Pablo Cuevas
2016,Thomaz Bellucci,Gael Monfils
2016,Milos Raonic,Marco Cecchinato
2016,Nick Kyrgios,Salvatore Caruso
2016,Philipp Kohlschreiber,Inigo Cervantes Huegun
2016,Alexander Zverev,Grigor Dimitrov
2016,Joao Sousa,Lorenzo Sonego
2016,Dominic Thiem,Alexandr Dolgopolov
2016,Richard Gasquet,Julien Benneteau
2016,Andreas Seppi,Vasek Pospisil
2016,Viktor Troicki,Teymuraz Gabashvili
2016,Ernests Gulbis,Ivo Karlovic
2016,Guillermo Garcia Lopez,Fabio Fognini
2016,David Ferrer,Filippo Volandri
2016,Kevin Anderson,Feliciano Lopez
2016,Juan Monaco,Steve Johnson
2016,Benoit Paire,Bernard Tomic
2016,Albert Ramos,Sam Querrey
2016,Jack Sock,Guido Pella
2016,David Goffin,Leonardo Mayer
2016,Roberto Bautista Agut,Paolo Lorenzi
2016,Jeremy Chardy,Damir Dzumhur
2016,Mikhail Kukushkin,Borna Coric
2016,Stanislas Wawrinka,Marin Cilic
2016,Stanislas Wawrinka,Lukas Rosol
2016,Marin Cilic,David Ferrer
2016,Stanislas Wawrinka,Pablo Carreno Busta
2016,Lukas Rosol,Andrey Kuznetsov
2016,Marin Cilic,Federico Delbonis
2016,David Ferrer,Guillermo Garcia Lopez
2016,Stanislas Wawrinka,Albert Ramos
2016,Pablo Carreno Busta,Inigo Cervantes Huegun
2016,Lukas Rosol,John Isner
2016,Andrey Kuznetsov,Steve Johnson
2016,Federico Delbonis,Thomaz Bellucci
2016,Marin Cilic,Ernests Gulbis
2016,Guillermo Garcia Lopez,Rajeev Ram
2016,David Ferrer,Denis Istomin
2016,Albert Ramos,Teymuraz Gabashvili
2016,Pablo Carreno Busta,Christian Garin
2016,Inigo Cervantes Huegun,Andreas Beck
2016,Lukas Rosol,Roberto Ortega Olmedo
2016,Andrey Kuznetsov,Dudi Sela
2016,Steve Johnson,Mikhail Youzhny
2016,Federico Delbonis,Janko Tipsarevic
2016,Thomaz Bellucci,Mikhail Kukushkin
2016,Ernests Gulbis,Ricardas Berankis
2016,Guillermo Garcia Lopez,Sam Querrey
2016,Rajeev Ram,Evgeny Donskoy
2016,Denis Istomin,Florian Mayer
2016,Dominic Thiem,Alexander Zverev
2016,Dominic Thiem,Adrian Mannarino
2016,Alexander Zverev,Joao Sousa
2016,Dominic Thiem,Andreas Seppi
2016,Adrian Mannarino,Guido Pella
2016,Joao Sousa,Kevin Anderson
2016,Alexander Zverev,Gilles Simon
2016,Dominic Thiem,Leonardo Mayer
2016,Andreas Seppi,Paul Henri Mathieu
2016,Adrian Mannarino,Benoit Paire
2016,Guido Pella,Donald Young
2016,Joao Sousa,Victor Estrella
2016,Kevin Anderson,Diego Sebastian Schwartzman
2016,Alexander Zverev,Marcel Granollers
2016,Gilles Simon,Taylor Harry Fritz
2016,Leonardo Mayer,Jiri Vesely
2016,Paul Henri Mathieu,Hyeon Chung
2016,Andreas Seppi,Daniel Munoz De La Nava
2016,Adrian Mannarino,Robin Haase
2016,Guido Pella,Daniil Medvedev
2016,Donald Young,Fabio Fognini
2016,Joao Sousa,Quentin Halys
2016,Victor Estrella,Denis Kudla
2016,Diego Sebastian Schwartzman,Fernando Verdasco
2016,Alexander Zverev,Kyle Edmund
2016,Marcel Granollers,Brian Baker
2016,Taylor Harry Fritz,Illya Marchenko
2016,Novak Djokovic,Yen Hsun Lu
2016,Steve Darcis,Marsel Ilhan
2016,Aljaz Bedene,Gerald Melzer
2016,Pablo Carreno Busta,Federico Delbonis
2016,Bernard Tomic,Brian Baker
2016,Borna Coric,Taylor Harry Fritz
2016,Paul Henri Mathieu,Santiago Giraldo
2016,Roberto Bautista Agut,Dmitry Tursunov
2016,David Ferrer,Evgeny Donskoy
2016,Juan Monaco,Denis Istomin
2016,Victor Estrella,Illya Marchenko
2016,Feliciano Lopez,Thomas Fabbiano
2016,Pablo Cuevas,Tobias Kamke
2016,Quentin Halys,Hyeon Chung
2016,Malek Jaziri,Florian Mayer
2016,Tomas Berdych,Vasek Pospisil
2016,Rafael Nadal,Samuel Groth
2016,Facundo Bagnis,Kenny De Schepper
2016,Nicolas Mahut,Ricardas Berankis
2016,Marcel Granollers,Fabio Fognini
2016,Stephane Robert,Kevin Anderson
2016,Alexander Zverev,Pierre Hugues Herbert
2016,Guillermo Garcia Lopez,Thiemo De Bakker
2016,Dominic Thiem,Inigo Cervantes Huegun
2016,David Goffin,Gregoire Barrere
2016,Carlos Berlocq,Paolo Lorenzi
2016,Jiri Vesely,Rajeev Ram
2016,Nicolas Almagro,Philipp Kohlschreiber
2016,Joao Sousa,Damir Dzumhur
2016,Ernests Gulbis,Andreas Seppi
2016,Marcos Baghdatis,Gilles Muller
2016,Jo Wilfried Tsonga,Jan Lennard Struff
2016,Milos Raonic,Janko Tipsarevic
2016,Adrian Mannarino,Mikhail Kukushkin
2016,Andrej Martin,Daniel Munoz De La Nava
2016,Lucas Pouille,Julien Benneteau
2016,Jack Sock,Robin Haase
2016,Dustin Brown,Dudi Sela
2016,Albert Ramos,Horacio Zeballos
2016,Marco Trungelliti,Marin Cilic
2016,Gilles Simon,Rogerio Dutra Silva
2016,Guido Pella,Diego Sebastian Schwartzman
2016,Dusan Lajovic,Denis Kudla
2016,Viktor Troicki,Grigor Dimitrov
2016,Jeremy Chardy,Leonardo Mayer
2016,Adam Pavlasek,Roberto Carballes Baena
2016,Taro Daniel,Martin Klizan
2016,Stanislas Wawrinka,Lukas Rosol
2016,Kei Nishikori,Simone Bolelli
2016,Andrey Kuznetsov,Benjamin Becker
2016,Ivan Dodig,Mikhail Youzhny
2016,Fernando Verdasco,Steve Johnson
2016,Nick Kyrgios,Marco Cecchinato
2016,Igor Sijsling,Adrian Ungur
2016,Bjorn Fratangelo,Sam Querrey
2016,Richard Gasquet,Thomaz Bellucci
2016,John Isner,John Millman
2016,Kyle Edmund,Nikoloz Basilashvili
2016,Teymuraz Gabashvili,Donald Young
2016,Benoit Paire,Radu Albot
2016,Ivo Karlovic,Albert Montanes
2016,Jordan Thompson,Laslo Djere
2016,Mathias Bourgue,Jordi Samper Montana
2016,Andy Murray,Radek Stepanek
2016,Novak Djokovic,Steve Darcis
2016,Aljaz Bedene,Pablo Carreno Busta
2016,Borna Coric,Bernard Tomic
2016,Roberto Bautista Agut,Paul Henri Mathieu
2016,David Ferrer,Juan Monaco
2016,Feliciano Lopez,Victor Estrella
2016,Pablo Cuevas,Quentin Halys
2016,Tomas Berdych,Malek Jaziri
2016,Rafael Nadal,Facundo Bagnis
2016,Marcel Granollers,Nicolas Mahut
2016,Alexander Zverev,Stephane Robert
2016,Dominic Thiem,Guillermo Garcia Lopez
2016,David Goffin,Carlos Berlocq
2016,Nicolas Almagro,Jiri Vesely
2016,Ernests Gulbis,Joao Sousa
2016,Jo Wilfried Tsonga,Marcos Baghdatis
2016,Milos Raonic,Adrian Mannarino
2016,Andrej Martin,Lucas Pouille
2016,Jack Sock,Dustin Brown
2016,Albert Ramos,Marco Trungelliti
2016,Gilles Simon,Guido Pella
2016,Viktor Troicki,Dusan Lajovic
2016,Jeremy Chardy,Adam Pavlasek
2016,Stanislas Wawrinka,Taro Daniel
2016,Kei Nishikori,Andrey Kuznetsov
2016,Fernando Verdasco,Ivan Dodig
2016,Nick Kyrgios,Igor Sijsling
2016,Richard Gasquet,Bjorn Fratangelo
2016,John Isner,Kyle Edmund
2016,Teymuraz Gabashvili,Benoit Paire
2016,Ivo Karlovic,Jordan Thompson
2016,Andy Murray,Mathias Bourgue
2016,Novak Djokovic,Aljaz Bedene
2016,Roberto Bautista Agut,Borna Coric
2016,David Ferrer,Feliciano Lopez
2016,Tomas Berdych,Pablo Cuevas
2016,Marcel Granollers,Rafael Nadal
2016,Dominic Thiem,Alexander Zverev
2016,David Goffin,Nicolas Almagro
2016,Ernests Gulbis,Jo Wilfried Tsonga
2016,Milos Raonic,Andrej Martin
2016,Albert Ramos,Jack Sock
2016,Viktor Troicki,Gilles Simon
2016,Stanislas Wawrinka,Jeremy Chardy
2016,Kei Nishikori,Fernando Verdasco
2016,Richard Gasquet,Nick Kyrgios
2016,John Isner,Teymuraz Gabashvili
2016,Andy Murray,Ivo Karlovic
2016,Novak Djokovic,Roberto Bautista Agut
2016,Tomas Berdych,David Ferrer
2016,Dominic Thiem,Marcel Granollers
2016,David Goffin,Ernests Gulbis
2016,Albert Ramos,Milos Raonic
2016,Stanislas Wawrinka,Viktor Troicki
2016,Richard Gasquet,Kei Nishikori
2016,Andy Murray,John Isner
2016,Novak Djokovic,Tomas Berdych
2016,Dominic Thiem,David Goffin
2016,Stanislas Wawrinka,Albert Ramos
2016,Andy Murray,Richard Gasquet
2016,Novak Djokovic,Dominic Thiem
2016,Andy Murray,Stanislas Wawrinka
2016,Novak Djokovic,Andy Murray
2016,Nicolas Mahut,Gilles Muller
2016,Gilles Muller,Ivo Karlovic
2016,Nicolas Mahut,Sam Querrey
2016,Gilles Muller,David Ferrer
2016,Ivo Karlovic,Adrian Mannarino
2016,Sam Querrey,Stefan Kozlov
2016,Nicolas Mahut,Bernard Tomic
2016,David Ferrer,Dudi Sela
2016,Gilles Muller,Guillermo Garcia Lopez
2016,Ivo Karlovic,Igor Sijsling
2016,Adrian Mannarino,Daniil Medvedev
2016,Sam Querrey,Tatsuma Ito
2016,Stefan Kozlov,Steve Johnson
2016,Nicolas Mahut,Paul Henri Mathieu
2016,Bernard Tomic,Aljaz Bedene
2016,Dudi Sela,Dennis Novikov
2016,Guillermo Garcia Lopez,Vasek Pospisil
2016,Gilles Muller,Robin Haase
2016,Igor Sijsling,Inigo Cervantes Huegun
2016,Daniil Medvedev,Horacio Zeballos
2016,Adrian Mannarino,Andreas Seppi
2016,Sam Querrey,Benjamin Becker
2016,Tatsuma Ito,Ivan Dodig
2016,Stefan Kozlov,Yoshihito Nishioka
2016,Nicolas Mahut,Lukas Lacko
2016,Paul Henri Mathieu,Rajeev Ram
2016,Aljaz Bedene,Ernesto Escobedo
2016,Dominic Thiem,Philipp Kohlschreiber
2016,Dominic Thiem,Roger Federer
2016,Philipp Kohlschreiber,Juan Martin Del Potro
2016,Roger Federer,Florian Mayer
2016,Dominic Thiem,Mikhail Youzhny
2016,Juan Martin Del Potro,Gilles Simon
2016,Philipp Kohlschreiber,Radek Stepanek
2016,Roger Federer,Taylor Harry Fritz
2016,Florian Mayer,Michael Berrer
2016,Dominic Thiem,Samuel Groth
2016,Mikhail Youzhny,Sergiy Stakhovsky
2016,Juan Martin Del Potro,John Millman
2016,Gilles Simon,Jan Lennard Struff
2016,Philipp Kohlschreiber,Denis Kudla
2016,Radek Stepanek,Marin Cilic
2016,Taylor Harry Fritz,Fabrice Martin
2016,Michael Berrer,Malek Jaziri
2016,Florian Mayer,Viktor Troicki
2016,Samuel Groth,Illya Marchenko
2016,Sergiy Stakhovsky,Jan Choinski
2016,Mikhail Youzhny,Feliciano Lopez
2016,John Millman,Lucas Pouille
2016,Juan Martin Del Potro,Grigor Dimitrov
2016,Jan Lennard Struff,Marcos Baghdatis
2016,Philipp Kohlschreiber,Pierre Hugues Herbert
2016,Denis Kudla,Dusan Lajovic
2016,Radek Stepanek,Denis Istomin
2016,Florian Mayer,Alexander Zverev
2016,Alexander Zverev,Roger Federer
2016,Florian Mayer,Dominic Thiem
2016,Roger Federer,David Goffin
2016,Alexander Zverev,Marcos Baghdatis
2016,Dominic Thiem,Philipp Kohlschreiber
2016,Florian Mayer,Andreas Seppi
2016,Roger Federer,Malek Jaziri
2016,David Goffin,Sergiy Stakhovsky
2016,Marcos Baghdatis,Dustin Brown
2016,Alexander Zverev,Benjamin Becker
2016,Philipp Kohlschreiber,Ivo Karlovic
2016,Dominic Thiem,Teymuraz Gabashvili
2016,Andreas Seppi,Yuichi Sugita
2016,Florian Mayer,Kei Nishikori
2016,Roger Federer,Jan Lennard Struff
2016,Malek Jaziri,Ricardas Berankis
2016,Sergiy Stakhovsky,Denis Kudla
2016,David Goffin,Borna Coric
2016,Marcos Baghdatis,Tomas Berdych
2016,Dustin Brown,Albert Ramos
2016,Benjamin Becker,Ernests Gulbis
2016,Alexander Zverev,Viktor Troicki
2016,Philipp Kohlschreiber,Marcel Granollers
2016,Ivo Karlovic,Andrey Kuznetsov
2016,Teymuraz Gabashvili,Paolo Lorenzi
2016,Dominic Thiem,Joao Sousa
2016,Andreas Seppi,David Ferrer
2016,Yuichi Sugita,Taylor Harry Fritz
2016,Florian Mayer,Brian Baker
2016,Kei Nishikori,Lucas Pouille
2016,Andy Murray,Milos Raonic
2016,Andy Murray,Marin Cilic
2016,Milos Raonic,Bernard Tomic
2016,Andy Murray,Kyle Edmund
2016,Marin Cilic,Steve Johnson
2016,Milos Raonic,Roberto Bautista Agut
2016,Bernard Tomic,Gilles Muller
2016,Andy Murray,Aljaz Bedene
2016,Kyle Edmund,Paul Henri Mathieu
2016,Steve Johnson,Adrian Mannarino
2016,Marin Cilic,Janko Tipsarevic
2016,Roberto Bautista Agut,Donald Young
2016,Milos Raonic,Jiri Vesely
2016,Gilles Muller,John Isner
2016,Bernard Tomic,Fernando Verdasco
2016,Andy Murray,Nicolas Mahut
2016,Aljaz Bedene,Benoit Paire
2016,Paul Henri Mathieu,Daniel Evans
2016,Kyle Edmund,Gilles Simon
2016,Steve Johnson,Richard Gasquet
2016,Adrian Mannarino,Guillermo Garcia Lopez
2016,Janko Tipsarevic,Grigor Dimitrov
2016,Marin Cilic,Feliciano Lopez
2016,Roberto Bautista Agut,Sam Querrey
2016,Donald Young,Vasek Pospisil
2016,Jiri Vesely,Jeremy Chardy
2016,Milos Raonic,Nick Kyrgios
2016,John Isner,Juan Martin Del Potro
2016,Gilles Muller,James Ward
2016,Bernard Tomic,Kevin Anderson
2016,Fernando Verdasco,Stanislas Wawrinka
2016,Steve Johnson,Pablo Cuevas
2016,Steve Johnson,Andreas Seppi
2016,Pablo Cuevas,Gilles Muller
2016,Steve Johnson,Kevin Anderson
2016,Andreas Seppi,Dudi Sela
2016,Gilles Muller,Alexandr Dolgopolov
2016,Pablo Cuevas,Marcos Baghdatis
2016,Kevin Anderson,Fernando Verdasco
2016,Steve Johnson,Vasek Pospisil
2016,Dudi Sela,Benjamin Becker
2016,Andreas Seppi,Adrian Mannarino
2016,Gilles Muller,Mikhail Youzhny
2016,Alexandr Dolgopolov,Frank Dancevic
2016,Marcos Baghdatis,Sam Querrey
2016,Pablo Cuevas,Daniel Evans
2016,Kevin Anderson,Ivan Dodig
2016,Fernando Verdasco,Victor Estrella
2016,Vasek Pospisil,Damir Dzumhur
2016,Steve Johnson,John Millman
2016,Dudi Sela,Joao Sousa
2016,Benjamin Becker,Guido Pella
2016,Adrian Mannarino,Paolo Lorenzi
2016,Andreas Seppi,Malek Jaziri
2016,Gilles Muller,Jiri Vesely
2016,Mikhail Youzhny,Pablo Carreno Busta
2016,Frank Dancevic,Mikhail Kukushkin
2016,Alexandr Dolgopolov,Kyle Edmund
2016,Sam Querrey,Ernesto Escobedo
2016,Marcos Baghdatis,Evgeny Donskoy
2016,Daniel Evans,Ricardas Berankis
2016,Pablo Cuevas,Stephane Robert
2016,Ivan Dodig,Julien Benneteau
2016,Victor Estrella,Rajeev Ram
2016,Damir Dzumhur,Denis Istomin
2016,John Millman,Thomaz Bellucci
2016,Dudi Sela,Jan Hernych
2016,Benjamin Becker,Jordan Thompson
2016,Adrian Mannarino,Taylor Harry Fritz
2016,Malek Jaziri,James Ward
2016,Jiri Vesely,Horacio Zeballos
2016,Mikhail Youzhny,Teymuraz Gabashvili
2016,Frank Dancevic,Alexander Ward
2016,Kyle Edmund,Lukas Rosol
2016,Ernesto Escobedo,Diego Sebastian Schwartzman
2016,Evgeny Donskoy,Denis Kudla
2016,Daniel Evans,Liam Broady
2016,Stephane Robert,Brydan Klein
2016,Novak Djokovic,James Ward
2016,Adrian Mannarino,Kyle Edmund
2016,Thomaz Bellucci,Ruben Bemelmans
2016,Sam Querrey,Lukas Rosol
2016,Pierre Hugues Herbert,Philipp Kohlschreiber
2016,Damir Dzumhur,Denis Kudla
2016,Nicolas Mahut,Brydan Klein
2016,David Ferrer,Dudi Sela
2016,David Goffin,Alexander Ward
2016,Edouard Roger Vasselin,Teymuraz Gabashvili
2016,Nicolas Almagro,Rogerio Dutra Silva
2016,Denis Istomin,Kevin Anderson
2016,Jack Sock,Ernests Gulbis
2016,Robin Haase,Diego Sebastian Schwartzman
2016,Andreas Seppi,Guillermo Garcia Lopez
2016,Milos Raonic,Pablo Carreno Busta
2016,Roger Federer,Guido Pella
2016,Marcus Willis,Ricardas Berankis
2016,Daniel Evans,Jan Lennard Struff
2016,Alexandr Dolgopolov,Evgeny Donskoy
2016,Jeremy Chardy,Gael Monfils
2016,Steve Johnson,Malek Jaziri
2016,Grigor Dimitrov,Bjorn Fratangelo
2016,Gilles Simon,Janko Tipsarevic
2016,Marin Cilic,Brian Baker
2016,Sergiy Stakhovsky,Yoshihito Nishioka
2016,Lukas Lacko,Paolo Lorenzi
2016,Ivo Karlovic,Borna Coric
2016,Andrey Kuznetsov,Pablo Cuevas
2016,Gilles Muller,Santiago Giraldo
2016,Julien Benneteau,Illya Marchenko
2016,Kei Nishikori,Samuel Groth
2016,Dominic Thiem,Florian Mayer
2016,Jiri Vesely,Igor Sijsling
2016,Dennis Novikov,Luke Saville
2016,Joao Sousa,Dmitry Tursunov
2016,Alexander Zverev,Paul Henri Mathieu
2016,Mikhail Youzhny,Horacio Zeballos
2016,Benjamin Becker,Facundo Bagnis
2016,Tomas Berdych,Ivan Dodig
2016,Roberto Bautista Agut,Jordan Thompson
2016,Mikhail Kukushkin,Martin Klizan
2016,Radu Albot,Gastao Elias
2016,Bernard Tomic,Fernando Verdasco
2016,Lucas Pouille,Marius Copil
2016,Donald Young,Leonardo Mayer
2016,Juan Martin Del Potro,Stephane Robert
2016,Stanislas Wawrinka,Taylor Harry Fritz
2016,Richard Gasquet,Aljaz Bedene
2016,Marcel Granollers,Victor Estrella
2016,Albert Ramos,Vasek Pospisil
2016,Viktor Troicki,Tristan Lamasine
2016,John Isner,Marcos Baghdatis
2016,Matthew Barton,Albano Olivetti
2016,Juan Monaco,Taro Daniel
2016,Jo Wilfried Tsonga,Inigo Cervantes Huegun
2016,Nick Kyrgios,Radek Stepanek
2016,Dustin Brown,Dusan Lajovic
2016,Fabio Fognini,Federico Delbonis
2016,Feliciano Lopez,Rajeev Ram
2016,Benoit Paire,Franco Skugor
2016,John Millman,Albert Montanes
2016,Yen Hsun Lu,Alexander Kudryavtsev
2016,Andy Murray,Liam Broady
2016,Novak Djokovic,Adrian Mannarino
2016,Sam Querrey,Thomaz Bellucci
2016,Pierre Hugues Herbert,Damir Dzumhur
2016,Nicolas Mahut,David Ferrer
2016,David Goffin,Edouard Roger Vasselin
2016,Denis Istomin,Nicolas Almagro
2016,Jack Sock,Robin Haase
2016,Milos Raonic,Andreas Seppi
2016,Roger Federer,Marcus Willis
2016,Daniel Evans,Alexandr Dolgopolov
2016,Steve Johnson,Jeremy Chardy
2016,Grigor Dimitrov,Gilles Simon
2016,Marin Cilic,Sergiy Stakhovsky
2016,Lukas Lacko,Ivo Karlovic
2016,Andrey Kuznetsov,Gilles Muller
2016,Kei Nishikori,Julien Benneteau
2016,Jiri Vesely,Dominic Thiem
2016,Joao Sousa,Dennis Novikov
2016,Alexander Zverev,Mikhail Youzhny
2016,Tomas Berdych,Benjamin Becker
2016,Roberto Bautista Agut,Mikhail Kukushkin
2016,Bernard Tomic,Radu Albot
2016,Lucas Pouille,Donald Young
2016,Juan Martin Del Potro,Stanislas Wawrinka
2016,Richard Gasquet,Marcel Granollers
2016,Albert Ramos,Viktor Troicki
2016,John Isner,Matthew Barton
2016,Jo Wilfried Tsonga,Juan Monaco
2016,Nick Kyrgios,Dustin Brown
2016,Feliciano Lopez,Fabio Fognini
2016,John Millman,Benoit Paire
2016,Andy Murray,Yen Hsun Lu
